"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 07, 2014","33,057.84","33,057.84","33,057.84","33,057.84","-","-1.94%"
"Aug 06, 2014","33,713.08","33,713.08","33,713.08","33,713.08","-","-2.70%"
"Aug 05, 2014","34,650.27","34,650.27","34,650.27","34,650.27","-","-1.62%"
"Aug 04, 2014","35,219.11","35,219.11","35,219.11","35,219.11","-","0.09%"
"Aug 01, 2014","35,186.32","35,186.32","35,186.32","35,186.32","-","-1.01%"
"Jul 31, 2014","35,546.42","35,546.42","35,546.42","35,546.42","-","-1.52%"
"Jul 30, 2014","36,093.72","36,093.72","36,093.72","36,093.72","-","-0.94%"
"Jul 29, 2014","36,435.16","36,435.16","36,435.16","36,435.16","-","0.70%"
"Jul 28, 2014","36,182.80","36,182.80","36,182.80","36,182.80","-","-0.59%"
"Jul 25, 2014","36,397.46","36,397.46","36,397.46","36,397.46","-","-0.90%"
"Jul 24, 2014","36,729.75","36,729.75","36,729.75","36,729.75","-","2.04%"
"Jul 23, 2014","35,996.48","35,996.48","35,996.48","35,996.48","-","-0.20%"
"Jul 22, 2014","36,069.47","36,069.47","36,069.47","36,069.47","-","2.16%"
"Jul 21, 2014","35,305.18","35,305.18","35,305.18","35,305.18","-","-1.48%"
"Jul 18, 2014","35,833.81","35,833.81","35,833.81","35,833.81","-","0.65%"
"Jul 17, 2014","35,602.55","35,602.55","35,602.55","35,602.55","-","-2.21%"
"Jul 16, 2014","36,408.99","36,408.99","36,408.99","36,408.99","-","3.17%"
"Jul 15, 2014","35,290.93","35,290.93","35,290.93","35,290.93","-","-1.33%"
"Jul 14, 2014","35,765.42","35,765.42","35,765.42","35,765.42","-","0.40%"
"Jul 11, 2014","35,622.55","35,622.55","35,622.55","35,622.55","-","0.62%"
"Jul 10, 2014","35,404.64","35,404.64","35,404.64","35,404.64","-","-1.90%"
"Jul 09, 2014","36,089.98","36,089.98","36,089.98","36,089.98","-","0.89%"
"Jul 08, 2014","35,770.59","35,770.59","35,770.59","35,770.59","-","-2.69%"
"Jul 07, 2014","36,760.20","36,760.20","36,760.20","36,760.20","-","-1.33%"
"Jul 04, 2014","37,254.36","37,254.36","37,254.36","37,254.36","-","-1.49%"
"Jul 03, 2014","37,816.66","37,816.66","37,816.66","37,816.66","-","0.95%"
"Jul 02, 2014","37,460.66","37,460.66","37,460.66","37,460.66","-","0.53%"
"Jul 01, 2014","37,261.69","37,261.69","37,261.69","37,261.69","-","1.32%"
"Jun 30, 2014","36,777.15","36,777.15","36,777.15","36,777.15","-","-0.17%"
"Jun 27, 2014","36,840.62","36,840.62","36,840.62","36,840.62","-","-0.30%"
"Jun 26, 2014","36,952.56","36,952.56","36,952.56","36,952.56","-","-0.39%"
"Jun 25, 2014","37,098.68","37,098.68","37,098.68","37,098.68","-","-0.80%"
"Jun 24, 2014","37,396.13","37,396.13","37,396.13","37,396.13","-","-0.25%"
"Jun 23, 2014","37,488.60","37,488.60","37,488.60","37,488.60","-","-0.92%"
"Jun 20, 2014","37,838.11","37,838.11","37,838.11","37,838.11","-","-1.03%"
"Jun 19, 2014","38,231.39","38,231.39","38,231.39","38,231.39","-","0.85%"
"Jun 18, 2014","37,910.82","37,910.82","37,910.82","37,910.82","-","0.15%"
"Jun 17, 2014","37,852.42","37,852.42","37,852.42","37,852.42","-","0.09%"
"Jun 16, 2014","37,817.76","37,817.76","37,817.76","37,817.76","-","-0.82%"
"Jun 13, 2014","38,129.89","38,129.89","38,129.89","38,129.89","-","0.01%"
"Jun 12, 2014","38,125.63","38,125.63","38,125.63","38,125.63","-","-0.27%"
"Jun 11, 2014","38,229.32","38,229.32","38,229.32","38,229.32","-","-1.24%"
"Jun 10, 2014","38,709.61","38,709.61","38,709.61","38,709.61","-","0.14%"
"Jun 09, 2014","38,656.53","38,656.53","38,656.53","38,656.53","-","0.82%"
"Jun 06, 2014","38,343.39","38,343.39","38,343.39","38,343.39","-","1.54%"
"Jun 05, 2014","37,760.23","37,760.23","37,760.23","37,760.23","-","1.52%"
"Jun 04, 2014","37,195.49","37,195.49","37,195.49","37,195.49","-","-0.16%"
"Jun 03, 2014","37,253.77","37,253.77","37,253.77","37,253.77","-","-0.64%"
"Jun 02, 2014","37,493.76","37,493.76","37,493.76","37,493.76","-","0.77%"
"May 30, 2014","37,207.42","37,207.42","37,207.42","37,207.42","-","0.55%"
"May 29, 2014","37,003.82","37,003.82","37,003.82","37,003.82","-","-0.35%"
"May 28, 2014","37,132.25","37,132.25","37,132.25","37,132.25","-","0.85%"
