"Date","Price","Open","High","Low","Vol.","Change %"
"May 13, 2004","3,900.59","3,900.59","3,900.59","3,900.59","-","0.25%"
"May 12, 2004","3,890.78","3,890.78","3,890.78","3,890.78","-","-0.77%"
"May 11, 2004","3,920.88","3,920.88","3,920.88","3,920.88","-","0.51%"
"May 10, 2004","3,900.95","3,900.95","3,900.95","3,900.95","-","-2.15%"
"May 07, 2004","3,986.65","3,986.65","3,986.65","3,986.65","-","-0.39%"
"May 06, 2004","4,002.12","4,002.12","4,002.12","4,002.12","-","-1.02%"
"May 05, 2004","4,043.46","4,043.46","4,043.46","4,043.46","-","-0.13%"
"May 04, 2004","4,048.85","4,048.85","4,048.85","4,048.85","-","-0.05%"
"May 03, 2004","4,051.02","4,051.02","4,051.02","4,051.02","-","-0.01%"
"Apr 30, 2004","4,051.44","4,051.44","4,051.44","4,051.44","-","-0.46%"
"Apr 29, 2004","4,070.36","4,070.36","4,070.36","4,070.36","-","-0.74%"
"Apr 28, 2004","4,100.82","4,100.82","4,100.82","4,100.82","-","-0.43%"
"Apr 27, 2004","4,118.55","4,118.55","4,118.55","4,118.55","-","0.40%"
"Apr 26, 2004","4,102.04","4,102.04","4,102.04","4,102.04","-","0.27%"
"Apr 23, 2004","4,090.80","4,090.80","4,090.80","4,090.80","-","0.44%"
"Apr 22, 2004","4,072.92","4,072.92","4,072.92","4,072.92","-","0.45%"
"Apr 21, 2004","4,054.73","4,054.73","4,054.73","4,054.73","-","-0.39%"
"Apr 20, 2004","4,070.63","4,070.63","4,070.63","4,070.63","-","0.55%"
"Apr 19, 2004","4,048.18","4,048.18","4,048.18","4,048.18","-","-0.32%"
"Apr 16, 2004","4,061.10","4,061.10","4,061.10","4,061.10","-","-0.11%"
"Apr 15, 2004","4,065.67","4,065.67","4,065.67","4,065.67","-","-0.16%"
"Apr 14, 2004","4,072.04","4,072.04","4,072.04","4,072.04","-","-0.77%"
"Apr 13, 2004","4,103.78","4,103.78","4,103.78","4,103.78","-","0.55%"
"Apr 08, 2004","4,081.42","4,081.42","4,081.42","4,081.42","-","0.51%"
"Apr 07, 2004","4,060.79","4,060.79","4,060.79","4,060.79","-","0.01%"
"Apr 06, 2004","4,060.22","4,060.22","4,060.22","4,060.22","-","-0.60%"
"Apr 05, 2004","4,084.62","4,084.62","4,084.62","4,084.62","-","0.56%"
"Apr 02, 2004","4,062.04","4,062.04","4,062.04","4,062.04","-","0.56%"
"Apr 01, 2004","4,039.38","4,039.38","4,039.38","4,039.38","-","0.52%"
"Mar 31, 2004","4,018.48","4,018.48","4,018.48","4,018.48","-","0.59%"
"Mar 30, 2004","3,994.96","3,994.96","3,994.96","3,994.96","-","0.33%"
"Mar 29, 2004","3,981.74","3,981.74","3,981.74","3,981.74","-","0.68%"
"Mar 26, 2004","3,954.81","3,954.81","3,954.81","3,954.81","-","0.56%"
"Mar 25, 2004","3,932.76","3,932.76","3,932.76","3,932.76","-","0.99%"
"Mar 24, 2004","3,894.04","3,894.04","3,894.04","3,894.04","-","-0.32%"
"Mar 23, 2004","3,906.38","3,906.38","3,906.38","3,906.38","-","0.21%"
"Mar 22, 2004","3,898.06","3,898.06","3,898.06","3,898.06","-","-1.63%"
"Mar 19, 2004","3,962.79","3,962.79","3,962.79","3,962.79","-","-0.02%"
"Mar 18, 2004","3,963.43","3,963.43","3,963.43","3,963.43","-","-0.39%"
"Mar 17, 2004","3,978.85","3,978.85","3,978.85","3,978.85","-","1.56%"
"Mar 16, 2004","3,917.56","3,917.56","3,917.56","3,917.56","-","0.17%"
"Mar 15, 2004","3,910.85","3,910.85","3,910.85","3,910.85","-","-2.10%"
"Mar 12, 2004","3,994.90","3,994.90","3,994.90","3,994.90","-","0.10%"
"Mar 11, 2004","3,990.97","3,990.97","3,990.97","3,990.97","-","-2.04%"
"Mar 10, 2004","4,074.14","4,074.14","4,074.14","4,074.14","-","-0.91%"
"Mar 09, 2004","4,111.55","4,111.55","4,111.55","4,111.55","-","-0.44%"
"Mar 08, 2004","4,129.70","4,129.70","4,129.70","4,129.70","-","0.38%"
"Mar 05, 2004","4,113.92","4,113.92","4,113.92","4,113.92","-","0.07%"
"Mar 04, 2004","4,110.97","4,110.97","4,110.97","4,110.97","-","0.29%"
"Mar 03, 2004","4,098.97","4,098.97","4,098.97","4,098.97","-","0.08%"
"Mar 02, 2004","4,095.49","4,095.49","4,095.49","4,095.49","-","0.87%"
"Mar 01, 2004","4,060.09","4,060.09","4,060.09","4,060.09","-","0.75%"
"Feb 27, 2004","4,030.00","4,030.00","4,030.00","4,030.00","-","0.60%"
"Feb 26, 2004","4,006.05","4,006.05","4,006.05","4,006.05","-","0.08%"
"Feb 25, 2004","4,002.79","4,002.79","4,002.79","4,002.79","-","0.33%"
"Feb 24, 2004","3,989.51","3,989.51","3,989.51","3,989.51","-","-0.06%"
"Feb 23, 2004","3,991.95","3,991.95","3,991.95","3,991.95","-","0.18%"
"Feb 20, 2004","3,984.97","3,984.97","3,984.97","3,984.97","-","-0.44%"
"Feb 19, 2004","4,002.73","4,002.73","4,002.73","4,002.73","-","0.53%"
"Feb 18, 2004","3,981.47","3,981.47","3,981.47","3,981.47","-","0.03%"
"Feb 17, 2004","3,980.16","3,980.16","3,980.16","3,980.16","-","0.45%"
