"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 25, 2001","787.45","786.42","797.70","771.14","-","0.66%"
"Sep 24, 2001","782.30","730.43","782.82","730.43","-","8.02%"
"Sep 21, 2001","724.20","762.68","762.68","693.83","-","-6.04%"
"Sep 20, 2001","770.77","821.24","828.27","762.84","-","-5.74%"
"Sep 19, 2001","817.70","834.83","853.93","816.73","-","-2.10%"
"Sep 18, 2001","835.28","848.23","850.93","826.24","-","-1.56%"
"Sep 17, 2001","848.51","841.48","858.09","812.05","-","-0.36%"
"Sep 14, 2001","851.59","895.32","901.55","841.82","-","-4.77%"
"Sep 13, 2001","894.26","892.26","894.26","880.95","-","0.62%"
"Sep 12, 2001","888.72","857.08","896.16","838.65","-","1.56%"
"Sep 11, 2001","875.06","941.53","965.60","855.95","-","-6.84%"
"Sep 10, 2001","939.33","962.91","962.91","916.33","-","-3.62%"
"Sep 07, 2001","974.60","991.77","996.80","963.97","-","-1.40%"
"Sep 06, 2001","988.44","1,029.58","1,040.54","976.38","-","-3.91%"
"Sep 05, 2001","1,028.64","1,059.99","1,059.99","1,021.92","-","-3.94%"
